title,company,location,created,salary_min,salary_max,description,redirect_url,search_role,search_country
Software Engineer in Test,Kresta Softech Private Limited,"Bangalore, Karnataka",2025-08-27T08:10:08Z,,,"Position: SDET Engineer Experience: 6 years Mandatory. Location: Bengaluru- 3 days WFO Notice Period: Immediate/7 days joiners mandate Key Skills- Programming Languages: JavaScript or Java Database: SQL, NoSQL (MongoDB) Automation & Tools: I. Playwright or II. Cypress or III. Selenium Postman, JMeter, CI/CD pipelines AI/ML: Good to have",https://www.adzuna.in/land/ad/5369873858?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=770D35515CC5ADE9C410DBA2EB0C42CE621C0C92,software engineer,in
Software Engineer - Flutter,Zignuts Technolab,"Gandhinagar, Gujarat",2025-08-27T18:53:29Z,,,"Location: Gandhinagar, Gujarat - On-site Company Description Zignuts Technolab is a premier software development and consulting agency transforming visionary ideas into high-performing digital products. With expertise in web and mobile app development, enterprise platforms, and AI-driven digital transformation, we’ve delivered scalable, cost-effective solutions since 2012 to startups, SMEs, and Fortune 500 companies. Our global team values innovation, quality, and continuous learning. Job Descr…",https://www.adzuna.in/land/ad/5370248215?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=41AC46DAB13FE8ECF359EC29646C57A3793C56EE,software engineer,in
Software Engineer in Test,Concentrix,"Bangalore, Karnataka",2025-08-23T08:37:10Z,,,"About Company Concentrix is a technology-enabled global business services company specializing in customer engagement and business performance. With more than 4,00,000 staff, Concentrix is present across 40 countries and six continents. We are considered as a category leader in the CXM (Customer Experience Management) Services. You may please visit the website- www.concentrix.com Role - SDET Automation Testing Location- Bangalore / Hyderabad/ Chennai Mode of work - Hybrid Job Details Good knowl…",https://www.adzuna.in/land/ad/5364899372?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=D6066E3AEEAC2BD784E6B12932B538291259D3BD,software engineer,in
Software Engineer in Test,Auxia,"Bangalore, Karnataka",2025-08-18T07:33:55Z,,,"About Auxia Auxia is an AI-powered Growth and Personalization Platform that is reinventing how companies activate, engage, retain and monetize their customers. Auxia’s software delivers real-time personalization using ML that treats each customer as a unique individual, effectively creating a “cohort-of-one”. With Auxia, hundreds of personalized campaigns can be generated and deployed in minutes, doing away with static and tedious, rules-based segmentation and targeting. Auxia is easy to use, i…",https://www.adzuna.in/land/ad/5357019274?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=23400C279F5E8CB5242A1440D790987C3B1B9EB1,software engineer,in
Software Engineer (Platform/ Routing),Arista Networks,"Bangalore, Karnataka",2025-08-19T17:05:43Z,,,"Arista Networks is the leader in software driven networking solutions for today’s largest Data Center (DC), Cloud, Internet/WAN, Service Provider (SP) and Campus environments. Arista has over 7500 customers ranging from the largest cloud providers, to healthcare, government, carrier, finance, education, and production web/SaaS companies. Arista's products are the foundation underpinning much of modern society's operations. Arista has ambitious plans and an unprecedented opportunity for growth a…",https://www.adzuna.in/land/ad/5358605369?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=58B54645E453FD05B2AC988DE6CA857966E11519,software engineer,in
Staff Software Engineer-Frontend,Tekion Corp,"Bangalore, Karnataka",2025-08-04T23:18:10Z,,,Role Staff Software Engineer - Frontend Location Bangalore Tekion is looking for a talented Frontend Engineers who wants to be part of building the next-generation business applications on the cloud. Software Engineer will use his/her passion and expertise for creating world-class products. He/she will collaborate with the product and engineering teams and development managers to create the business application of the future. Key Responsibilities Design and Build a complicated Workflow Understa…,https://www.adzuna.in/land/ad/5337383506?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=D7219FB35F89D8F66C6C4E972817EA69199DC200,software engineer,in
Sr. Software Engineer – Frontend,Kamet Consulting Group,"Hyderabad, Telangana",2025-08-26T08:00:33Z,,,"Job Title: Sr. Software Engineer – Frontend (React/JavaScript) Location: Hybrid (Hyderabad) Industry: Life Sciences / Healthcare Technology Experience Level: 6 years Employment Type: Full-time About the Role We are seeking a Senior Software Engineer – Frontend (React/JavaScript) with a strong background in building responsive, scalable, and accessible user interfaces. Ideal candidates will have experience in the life sciences or healthcare technology domain and a solid grasp of modern frontend …",https://www.adzuna.in/land/ad/5368371902?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=A740362CF76100447C68AE8D5DA15998D5ECE940,software engineer,in
Staff IT Software Engineer,Palo Alto Networks,"Bangalore, Karnataka",2025-08-09T19:37:54Z,,,"Our Mission At Palo Alto Networks® everything starts and ends with our mission: Being the cybersecurity partner of choice, protecting our digital way of life. Our vision is a world where each day is safer and more secure than the one before. We are a company built on the foundation of challenging and disrupting the way things are done, and we’re looking for innovators who are as committed to shaping the future of cybersecurity as we are. Who We Are We take our mission of protecting the digital …",https://www.adzuna.in/land/ad/5345492300?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=ED1DA664325C081F5536B71DFD6C60141962D1B6,software engineer,in
Embedded System Software Engineer,Vir Innovations Pvt. Ltd.,"Hyderabad, Telangana",2025-08-26T08:01:50Z,,,"Work Experience: 2 - 5 Years Location: Hyderabad, Telangana (Balanagar area) Job type: Full-time, permanent, on-site About Vir Innovations We are a product development company headquartered in Hyderabad, specializing in defence technology and the Internet of Things (IoT). Our primary focus is on developing advanced systems in the fields of computer vision, robotics, and fire control systems. We are a product development company and our objective is to create products that are innovative and can…",https://www.adzuna.in/land/ad/5368374790?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=AE8D446E7685CE8A5881775113F7B152DC4A51A0,software engineer,in
Senior Software Engineer - Backend,Pocket FM,India,2025-07-14T15:47:32Z,,,"PocketFM | SDE-2 | Backend Location: Bengaluru, India Experience: 3–6 Years Job Type: Full-Time | Onsite About Us Pocket FM is a leading audio entertainment platform that brings engaging, serialized fiction to millions of listeners across genres like romance, thriller, fantasy, and more. With over 130 million users globally and strong traction in markets like the US and Europe, we’re revolutionizing storytelling through audio. Our unique model combines free listening with micropayments for prem…",https://www.adzuna.in/land/ad/5301896540?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=0AC2C2214CED161F66B090BF5C5967F6FE949D6D,software engineer,in
Senior Frontend Software Engineer,Atlassian,India,2025-07-07T09:16:57Z,,,"Overview Working at Atlassian Atlassians can choose where they work – whether in an office, from home, or a combination of the two. That way, Atlassians have more control over supporting their family, personal goals, and other priorities. We can hire people in any country where we have a legal entity. Interviews and onboarding are conducted virtually, a part of being a distributed-first company. To help our teams work together effectively, this role is fully remote, but requires you to be locat…",https://www.adzuna.in/land/ad/5289691049?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=CF5160A17DB020B0DF925FE609D135613324CCC4,software engineer,in
Lead Software Engineer - Web,Pocket FM,India,2025-08-22T20:31:02Z,,,"About Pocket FM Pocket FM is India’s leading audio entertainment platform, powering a new generation of storytelling through audiobooks, audio series, and podcasts across multiple languages. With millions of monthly active users and a vast creator community, we are redefining how content is consumed in the audio-first world. Role Overview We are looking for a highly skilled and product-oriented Lead Software Engineer-Web to lead our growing web team. You will play a strategic role in shaping th…",https://www.adzuna.in/land/ad/5363829308?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=8BAA137A7A5916D5CED92EF74043CFCDC64E0AB7,software engineer,in
Senior Software Engineer ( Frontend ),Triomics,"Bangalore, Karnataka",2025-08-16T11:30:33Z,,,"About Triomics: Triomics is building the modern technology stack for oncology trial sites and investigators that unifies the workflows of clinical care and clinical research, moving the healthcare industry closer to the vision of Clinical Research as a Care Option. Our platform, which is based on our proprietary oncology-focused large language model (OncoLLM™) co-developed with several leading cancer centers, eliminates the operational inefficiencies in patient recruitment, data curation, and o…",https://www.adzuna.in/land/ad/5355042814?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=15783B6A1BB506F1A8956F1E7BDF2807D800B855,software engineer,in
Vice President of Software Engineering,Idexcel,"Bangalore, Karnataka",2025-06-06T09:48:26Z,,,"Description Title: VP of Engineering – Lending Transformation Exp: 25 years We are a rapidly growing technology company specializing in commercial and consumer loan origination, loan servicing, and deposit account opening. Our solutions leverage cutting-edge integrations, analytical insights, Gen AI capabilities, and machine learning models to deliver innovative, seamless experiences. Our core technology stack includes AWS, Java, Node.js, React.js, AngularJS, Ruby on Rails, PostgreSQL, MySQL, a…",https://www.adzuna.in/land/ad/5235657211?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=C261D6880CD871DEA54B07C778ED4F8A8049D790,software engineer,in
Software Engineer in Test I,Quartic.ai,India,2025-08-21T08:22:00Z,,,"About We are an industrial-AI start-up in the business of accelerating the adoption of Industry 4.0. In other words, we allow manufacturers to extract more value from their legacy infrastructure and build Smart Manufacturing Factories. We do this with our Smart Industry platform which puts power directly into the hands of subject matter experts (SMEs) and solves key challenges faced by process manufacturing industries when implementing digital transformation. Using Quartic Platform, the SMEs ar…",https://www.adzuna.in/land/ad/5361589435?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=8B22C4DB86EE4C267F1BEE48FF6930DBED8054FC,software engineer,in
Vice President of Software Engineering,Intellect Design Arena Ltd,"Chennai, Tamil Nadu",2025-08-12T09:27:36Z,,,"JD Vice President – Tech Delivery (Payments & Transaction Banking) Grade: VP Experience:18  years Location: Chennai Role Overview As Vice President – Delivery , you will lead the technology delivery of large-scale, mission-critical payments and transaction banking platforms , with a strong focus on modern tech stacks (Java, Microservices, J2EE). You will drive technical execution excellence, architecture alignment, and delivery rigor across global transformation engagements. The role requires d…",https://www.adzuna.in/land/ad/5348681858?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=1F7A6811CE15419A6E4DA1E5395D5DDD01715A26,software engineer,in
Software Engineer _Data Quality,Giant Eagle GCC,"Bangalore, Karnataka",2025-07-26T08:48:24Z,,,"Grow. Learn. Thrive. Giant Eagle is where your career can soar high. At Giant Eagle, you are so much more than an employee. You are part of the Family. About the Company Since our founding in 1931, Giant Eagle, Inc. has evolved into one of the top 40 largest private corporations in the U.S. and one of the country’s largest food retailers and distributors. With more than 37,000 Team Members and $9.7billion in revenue, we are committed to investing in people, technology, and data to elevate our c…",https://www.adzuna.in/land/ad/5322723714?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=4056BA79CDC47417CF08255C0E4D89AB95EE19FC,software engineer,in
Senior Software Engineer (Platform),Arrowhead,"Bangalore, Karnataka",2025-08-16T16:30:17Z,,,"Location: Bangalore (Work From Office) | Type: Full-time | Experience: 4-5 years  About Arrowhead Arrowhead builds state-of-the-art autonomous voice AI agents that handle millions of real-time calls across sectors like edtech, fintech, and healthcare. Our clients include top-tier firms such as PhysicsWallah, Aditya Birla, Paytm Insurance, and Tata 1mg . We're scaling rapidly and are backed by leading investors, with a sharp focus on AI, real-time systems, and large-scale distributed infrastruct…",https://www.adzuna.in/land/ad/5355174730?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=277D1D64202F0A258E13BE6C51672D53F6215698,software engineer,in
Staff IT Software Engineer,Palo Alto Networks,"Bangalore, Karnataka",2025-08-01T14:16:49Z,,,"Our Mission At Palo Alto Networks® everything starts and ends with our mission: Being the cybersecurity partner of choice, protecting our digital way of life. Our vision is a world where each day is safer and more secure than the one before. We are a company built on the foundation of challenging and disrupting the way things are done, and we’re looking for innovators who are as committed to shaping the future of cybersecurity as we are. Who We Are We take our mission of protecting the digital …",https://www.adzuna.in/land/ad/5331673903?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=605920379D8E608C1389FE72DBFC68B43ED3A15D,software engineer,in
Senior Software Engineer in Test,Applicantz,"Pune, Maharashtra",2025-08-27T14:53:14Z,,,"THIS IS A 5 MONTHS CONTRACT POSITION WITH ONE OF THE LARGEST, GLOBAL, TECHNOLOGY LEADER . Our large, Fortune client is ranked as one of the best companies to work with, in the world. The client fosters progressive culture, creativity, and a Flexible work environment. They use cutting-edge technologies to keep themselves ahead of the curve. Diversity in all aspects is respected. Integrity, experience, honesty, people, humanity, and passion for excellence are some other adjectives that define thi…",https://www.adzuna.in/land/ad/5370097042?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=799E15E95F7132DD5F917F173894A5ABBF4C7773,software engineer,in
Vice President of Software Engineering,Intellect Design Arena Ltd,"Mumbai, Maharashtra",2025-08-12T09:27:48Z,,,"JD Vice President – Tech Delivery (Payments & Transaction Banking) Grade: VP Experience:18  years Location: Chennai Role Overview As Vice President – Delivery , you will lead the technology delivery of large-scale, mission-critical payments and transaction banking platforms , with a strong focus on modern tech stacks (Java, Microservices, J2EE). You will drive technical execution excellence, architecture alignment, and delivery rigor across global transformation engagements. The role requires d…",https://www.adzuna.in/land/ad/5348681983?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=C43C536A4F039C327E275E3600F7DE8F132A9C14,software engineer,in
Sr. Software Engineer (Frontend),HNR Tech,"Mumbai, Maharashtra",2025-08-27T08:10:34Z,,,"We are seeking a talented individual to work as a Sr. Front-end Engineer. You will be designing and developing frontend frameworks, implementations, deploying and supporting applications in on-premises and Azure environments, comfortable with reviewing code and making architectural decisions. Unit testing and refactoring is the norm in your day-to-day development activities. Educating and mentoring less skilled team members should come naturally. Responsibilities : Taking high-level business re…",https://www.adzuna.in/land/ad/5369874425?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=181515FB666A0AA20F2FCA94D441F7E88EB5F42A,software engineer,in
Software Engineer (Backend / AI),Raven,"Bangalore, Karnataka",2025-07-14T15:47:29Z,,,"About Us Raven is a YC-backed startup (S22) building AI assistants for manufacturing plants. We’re taking decades of manufacturing expertise and combining it with AI to solve real operational problems. Backed by top VCs, we’re a small, focused team working to make industrial operations safer, smarter, and more efficient. We’re based in Bangalore, building for teams that work in some of the toughest environments. What You’ll Work On This is a core technical role focused on building AI-native app…",https://www.adzuna.in/land/ad/5301896466?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=E33DFAFFEA84AD7712CB96B2F11E6972C8F7631D,software engineer,in
Senior Software Engineer-Frontend,Mount Talent Consulting Pvt Ltd.,"Noida, Ghaziabad",2025-08-13T09:08:34Z,,,"We’re Hiring: Frontend Developer (React / Vue) We are looking for a passionate and skilled Frontend Developer who loves solving problems, writing clean code, and delivering high-performance user experiences. Location: Noida, Sector 90 Mode: 5 Days | Work from Office Notice Period: Immediate to 30 Days Experience: 3 to 5 Years Education: B.Tech (preferred from B2B product-based companies)  What We’re Looking For: Strong problem-solving and algorithmic skills. Ability to write clean, reusable, an…",https://www.adzuna.in/land/ad/5350076318?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=709CEB205CD01A35F0C831EA8CCDD6A58BF42EEC,software engineer,in
Senior Software Engineer - Test,Pocket FM,India,2025-08-09T19:38:12Z,,,"Hiring: Senior SDET (API  Automation) Location: Bangalore (Hybrid/On-site) Experience: 5–8 years We’re looking for a skilled Senior SDET to help us build scalable automation frameworks, improve test coverage, and ensure high product quality across our rapidly growing platform. What You’ll Do: Design, develop, and maintain API and backend automation frameworks using Python (Pytest). Own end-to-end testing for key product features — including functional, regression, and integration testing. Contr…",https://www.adzuna.in/land/ad/5345492390?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=D3EF0708A2F52AF9EF66EDB00B84572426C99C2E,software engineer,in
Senior Software Engineer - Platform,Rippling,"Bangalore, Karnataka",2025-08-09T19:39:11Z,,,"About Rippling: Rippling gives businesses one place to run HR, IT, and Finance. It brings together all of the workforce systems that are normally scattered across a company, like payroll, expenses, benefits, and computers. For the first time ever, you can manage and automate every part of the employee lifecycle in a single system. Take onboarding, for example. With Rippling, you can hire a new employee anywhere in the world and set up their payroll, corporate card, computer, benefits, and even …",https://www.adzuna.in/land/ad/5345492574?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=BCD6AF3D74490C0A3BA95A906136AE3CCB47AACC,software engineer,in
Software Engineering Sr. Manager - Platform Software,Hewlett Packard Enterprise,"Bangalore, Karnataka",2025-08-22T08:28:14Z,,,"Job Title: Sr Manager - Platform Software, Device Drivers, System Bring-Up Experience: 15 Years Location: Bangalore This role has been designed as ‘Hybrid’ with an expectation that you will work on average 2 days per week from an HPE office. Who We Are: Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn i…",https://www.adzuna.in/land/ad/5363165312?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=CDFFEEFB248229D02082C94CA21E3030213B1F39,software engineer,in
Senior Software Engineer Gen AI,Energy Exemplar,"Bangalore, Karnataka",2025-08-09T19:37:54Z,,,"Candidate Requirements & Qualifications Develop, test, and deploy AI/ML models using Python, SQL, and Open AI APIs for Cloud Platform. Work on new features from scratch & contribute towards designing the system from data pipeline, AI/ML algo & enabling complex integrations. Should have a solid understanding of asynchronous programming, OOPS concepts with C#, .Net (or Java) with SQL Server or any RDBMS and be proficient in developing backend and Data engineering. They should have a good grasp of…",https://www.adzuna.in/land/ad/5345492295?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=9BD9527A800D55A448A642FF5942A58673F8C8C7,software engineer,in
Sr. Backend Software Engineer (GoLang),Harrier Information Systems,"Mumbai, Maharashtra",2025-08-23T16:38:52Z,,,"Dear Candidates, This could be a better career opportunity! Harrier Information Systems is looking for a ""Senior Backend Software Engineer (GoLang)"" Job Location: - Mumbai/Nagpur/Hybrid Experience: - 5 to 8 years Shift Timings:- 4 Hrs. extension of the regular shift, 2:30 PM to 11:30 PM Company Profile: Harrier is a fast-growing, digital transformation services Company focused on helping clients globally with solutions for the global financial services and healthcare industries. Technical Skill…",https://www.adzuna.in/land/ad/5365241412?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=5526612B1EE184AE8F747FACCE5A60BCE6C29BF6,software engineer,in
Senior Software Engineer – Backend (Python),Kamet Consulting Group,"Hyderabad, Telangana",2025-08-26T08:01:18Z,,,"Job Title: Senior Software Engineer – Backend (Python) Location: Hybrid (Hyderabad) Industry: Life Sciences / Healthcare Technology Experience Level: 6 years Employment Type: Full-time About the Role We are seeking a Senior Software Engineer – Backend (Python) with a strong background in developing scalable, high-performance backend systems. Ideal candidates will have direct experience in the life sciences industry , along with a solid understanding of modern cloud-native development practices.…",https://www.adzuna.in/land/ad/5368374224?se=euRuArmE8BGDoY38EcHfQA&utm_medium=api&utm_source=d8fd1a4d&v=E1DB1E596E24145442B6CA9F5DF71C14A1B305B6,software engineer,in
Lead Cybersecurity Software Engineer,Cox Automotive,"Fairburn, Fulton County",2025-08-26T15:01:10Z,223688.84,223688.84,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369071399?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=F3164AEE7A387E5FA74E0EAFCC4DFB17F8C2D86B,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,US,2025-08-27T14:58:58Z,257776.55,257776.55,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5370515738?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=9D0758314B44AF6760BF1B5EBCDA9D7EC620C243,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Riverdale, Clayton County",2025-08-27T02:59:45Z,241018.89,241018.89,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5370038814?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=B890CBB4E853FF678A9B6D355BBA4D2612EE4612,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Pine Lake, DeKalb County",2025-08-26T15:01:08Z,257080.3,257080.3,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369071300?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=B9305C6BBF27045C1794AED426E8CAEAECF56E29,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Druid Hills, DeKalb County",2025-08-11T14:11:58Z,249785.8,249785.8,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5348058600?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=C98B3F26198BFD02E5E1234C59AC6B5A8607D16D,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Sandy Springs, Fulton County",2025-08-11T02:28:57Z,261521.0,261521.0,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5347611466?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=26C0A89C269AE76DF3F5FC5A427B9ADED2158789,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"College Park, Fulton County",2025-08-11T02:31:06Z,254323.05,254323.05,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5347621421?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=999C8C72E09BBEEACEAB3AA7329C3D65E88B6D60,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"East Point, Fulton County",2025-08-12T13:59:13Z,260852.45,260852.45,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5349207330?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=CBE71B7679899EBC52E71E7ED2E55BCF85B361CF,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Northlake, DeKalb County",2025-08-11T02:28:56Z,261334.02,261334.02,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5347611191?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=C05B97F310B3336781384E23B99478854256B3E8,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Decatur, DeKalb County",2025-08-26T15:00:13Z,261784.0,261784.0,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369065223?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=3EEEE267A9C0C20E40B66AC2639E94FD5CD650B3,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Dunwoody, DeKalb County",2025-08-26T15:00:53Z,239864.81,239864.81,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369069902?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=EF661549B86D65DC9AD629B89B006C41EE12FD5E,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Union City, Fulton County",2025-08-26T15:00:12Z,255429.98,255429.98,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369065159?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=2808A3950B2E6A5DEEB7671671E10047C5887B41,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Powder Springs, Cobb County",2025-08-26T15:00:44Z,284658.6,284658.6,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369068923?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=D9D18385A6F835EC245A3D5707DC9D77CCD4E0A8,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Candler-McAfee, DeKalb County",2025-08-26T15:00:17Z,255738.81,255738.81,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369065933?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=D9EAB66B58DFA2CEAFCC8011ACA6D9DB08BC3240,software engineer,us
